"","pmse_train","specks_train","auc_train","pmse_test","specks_test","auc_test","type","name"
"147","0.000147501020257415","0.0330666666666665","0.518296195555558","0.000143321999755627","0.0412","0.484475679999999","lasso","Control"
"148","0.100809216266667","0.999999999999929","1","0.004430368","0.0232","0.49420592","rf","Control"
"149","0.0279273014929761","0.438533333333324","0.713839111111107","0.0277940637773025","0.440000000000008","0.715184160000001","lr","All"
"150","0.220352271397082","0.929199999999937","0.987120951111112","0.219090369652828","0.875599999999969","0.964889199999999","tree","All"
"151","0.0159739266837228","0.391066666666663","0.651124604444442","0.0166950260202753","0.393200000000007","0.65050592","lasso","All"
"152","0.222528362933333","0.999999999999929","1","0.1922368256","0.937999999999962","0.995068","rf","All"
"153","0.221010671835927","0.923466666666604","0.993778595555516","0.221105061257486","0.917199999999964","0.992901759999989","lr","Mean"
"154","0.220415288349856","0.931066666666603","0.987220275555555","0.219362062361168","0.880799999999968","0.97986992","tree","Mean"
"155","0.21981835237371","0.923866666666604","0.993610275555514","0.221008970068631","0.917999999999964","0.993161919999991","lasso","Mean"
"156","0.223186253866667","0.999999999999929","1","0.1999912728","0.919999999999964","0.991155840000001","rf","Mean"
"157","0.130615041430034","0.62799999999997","0.913492906666654","0.125758855601712","0.5976","0.898115839999998","lr","Correlation"
"158","0.118520826113742","0.633333333333303","0.892443502222222","0.117193478833071","0.552000000000004","0.8663908","tree","Correlation"
"159","1.89758136035476e-06","0.0179999999999999","0.507961582222222","1.84208339853746e-06","0.0192","0.49801856","lasso","Correlation"
"160","0.170056032533333","0.999999999999929","1","0.1119895752","0.605999999999999","0.9009652","rf","Correlation"
